system,evaluation_mode,candidate_pool,query_id,hit@1,recall@1,ndcg@1,hit@5,recall@5,ndcg@5,hit@10,recall@10,ndcg@10,hit@20,recall@20,ndcg@20,hit@50,recall@50,ndcg@50,hit@100,recall@100,ndcg@100,mrr,mrr@10
qwen4,talent_to_job,observed,241,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3562071871080222,1.0,1.0,0.3562071871080222,1.0,1.0,0.3562071871080222,1.0,1.0,0.3562071871080222,0.16666666666666666,0.16666666666666666
qwen4,talent_to_job,observed,243,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333
qwen4,talent_to_job,observed,245,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen4,talent_to_job,observed,247,0.0,0.0,0.0,1.0,0.5,0.23719771276929622,1.0,1.0,0.4415801103577823,1.0,1.0,0.4415801103577823,1.0,1.0,0.4415801103577823,1.0,1.0,0.4415801103577823,0.2,0.2
qwen4,talent_to_job,observed,249,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen4,talent_to_job,observed,251,1.0,0.5,1.0,1.0,1.0,0.9197207891481876,1.0,1.0,0.9197207891481876,1.0,1.0,0.9197207891481876,1.0,1.0,0.9197207891481876,1.0,1.0,0.9197207891481876,1.0,1.0
qwen4,talent_to_job,observed,254,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen4,talent_to_job,observed,255,0.0,0.0,0.0,1.0,0.3333333333333333,0.20210734650054757,1.0,0.6666666666666666,0.36926780146674987,1.0,1.0,0.4818066902622174,1.0,1.0,0.4818066902622174,1.0,1.0,0.4818066902622174,0.25,0.25
qwen4,talent_to_job,observed,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1125388887954676,1.0,1.0,0.29782606373005005,1.0,1.0,0.29782606373005005,0.058823529411764705,0.0
qwen4,talent_to_job,observed,257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2559580248098155,1.0,1.0,0.2559580248098155,1.0,1.0,0.2559580248098155,0.07142857142857142,0.0
qwen4,talent_to_job,observed,259,1.0,0.5,1.0,1.0,1.0,0.9197207891481876,1.0,1.0,0.9197207891481876,1.0,1.0,0.9197207891481876,1.0,1.0,0.9197207891481876,1.0,1.0,0.9197207891481876,1.0,1.0
qwen4,talent_to_job,observed,260,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.1480409554829326,1.0,0.3333333333333333,0.1480409554829326,1.0,0.6666666666666666,0.23399838819822522,1.0,1.0,0.3125088029736431,0.125,0.125
qwen4,talent_to_job,observed,261,0.0,0.0,0.0,1.0,0.5,0.3065735963827292,1.0,0.5,0.3065735963827292,1.0,1.0,0.4676164214719373,1.0,1.0,0.4676164214719373,1.0,1.0,0.4676164214719373,0.3333333333333333,0.3333333333333333
qwen4,talent_to_job,observed,263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.16569576576522954,1.0,1.0,0.29191017322800655,1.0,1.0,0.29191017322800655,0.08333333333333333,0.0
qwen4,talent_to_job,observed,265,1.0,0.16666666666666666,1.0,1.0,0.16666666666666666,0.3391602052736161,1.0,0.16666666666666666,0.3026024134988135,1.0,0.3333333333333333,0.3843771312479855,1.0,0.6666666666666666,0.492823582924364,1.0,1.0,0.5927711661471514,1.0,1.0
qwen4,talent_to_job,observed,270,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.15642624200758548,1.0,1.0,0.384218318472372,1.0,1.0,0.384218318472372,1.0,1.0,0.384218318472372,0.14285714285714285,0.14285714285714285
qwen4,talent_to_job,observed,272,1.0,0.5,1.0,1.0,1.0,0.8503449055347546,1.0,1.0,0.8503449055347546,1.0,1.0,0.8503449055347546,1.0,1.0,0.8503449055347546,1.0,1.0,0.8503449055347546,1.0,1.0
qwen4,talent_to_job,observed,275,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3010299956639812,1.0,1.0,0.3010299956639812,1.0,1.0,0.3010299956639812,1.0,1.0,0.3010299956639812,0.1111111111111111,0.1111111111111111
qwen4,talent_to_job,observed,276,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2890648263178879,1.0,1.0,0.2890648263178879,1.0,1.0,0.2890648263178879,1.0,1.0,0.2890648263178879,0.1,0.1
qwen4,talent_to_job,observed,282,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen4,talent_to_job,observed,285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen4,talent_to_job,observed,286,0.0,0.0,0.0,1.0,0.3333333333333333,0.18154179253735267,1.0,0.3333333333333333,0.18154179253735267,1.0,1.0,0.4114003628385094,1.0,1.0,0.4114003628385094,1.0,1.0,0.4114003628385094,0.2,0.2
qwen4,talent_to_job,observed,288,1.0,0.5,1.0,1.0,0.5,0.6131471927654584,1.0,1.0,0.7977228895450266,1.0,1.0,0.7977228895450266,1.0,1.0,0.7977228895450266,1.0,1.0,0.7977228895450266,1.0,1.0
qwen4,talent_to_job,observed,292,0.0,0.0,0.0,1.0,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,0.25,0.25
qwen4,talent_to_job,observed,293,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1111111111111111,0.07834851647149513,1.0,0.2222222222222222,0.1400831207377714,1.0,1.0,0.4677788024778697,1.0,1.0,0.4677788024778697,0.14285714285714285,0.14285714285714285
qwen4,talent_to_job,observed,296,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen4,talent_to_job,observed,299,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333
qwen4,talent_to_job,observed,300,1.0,0.5,1.0,1.0,0.5,0.6131471927654584,1.0,1.0,0.8315546295836225,1.0,1.0,0.8315546295836225,1.0,1.0,0.8315546295836225,1.0,1.0,0.8315546295836225,1.0,1.0
qwen4,talent_to_job,observed,301,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen4,talent_to_job,observed,308,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen4,talent_to_job,observed,310,0.0,0.0,0.0,1.0,1.0,0.6934264036172708,1.0,1.0,0.6934264036172708,1.0,1.0,0.6934264036172708,1.0,1.0,0.6934264036172708,1.0,1.0,0.6934264036172708,0.5,0.5
qwen4,talent_to_job,observed,311,0.0,0.0,0.0,1.0,1.0,0.6509209298071326,1.0,1.0,0.6509209298071326,1.0,1.0,0.6509209298071326,1.0,1.0,0.6509209298071326,1.0,1.0,0.6509209298071326,0.5,0.5
qwen4,talent_to_job,observed,314,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3889580943680543,1.0,1.0,0.3889580943680543,1.0,1.0,0.3889580943680543,1.0,1.0,0.3889580943680543,0.14285714285714285,0.14285714285714285
qwen4,talent_to_job,observed,315,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.31546487678572877,1.0,1.0,0.31546487678572877,1.0,1.0,0.31546487678572877,1.0,1.0,0.31546487678572877,0.125,0.125
qwen4,talent_to_job,observed,316,0.0,0.0,0.0,1.0,0.3333333333333333,0.2960819109658652,1.0,0.6666666666666666,0.431733884398313,1.0,1.0,0.5585509012307066,1.0,1.0,0.5585509012307066,1.0,1.0,0.5585509012307066,0.5,0.5
qwen4,talent_to_job,observed,319,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen4,talent_to_job,observed,320,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen4,talent_to_job,observed,324,0.0,0.0,0.0,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,0.5,0.5
qwen4,talent_to_job,observed,326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen4,talent_to_job,observed,329,0.0,0.0,0.0,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,0.5,0.5
qwen4,talent_to_job,observed,331,0.0,0.0,0.0,1.0,0.2,0.16958010263680806,1.0,0.6,0.3786706301269835,1.0,1.0,0.551659503443736,1.0,1.0,0.551659503443736,1.0,1.0,0.551659503443736,0.3333333333333333,0.3333333333333333
qwen4,talent_to_job,observed,334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.31798276946713805,1.0,1.0,0.31798276946713805,1.0,1.0,0.31798276946713805,0.07692307692307693,0.0
qwen4,talent_to_job,observed,335,0.0,0.0,0.0,1.0,0.5,0.23719771276929622,1.0,1.0,0.430624116386567,1.0,1.0,0.430624116386567,1.0,1.0,0.430624116386567,1.0,1.0,0.430624116386567,0.2,0.2
qwen4,talent_to_job,observed,337,0.0,0.0,0.0,1.0,0.5,0.3065735963827292,1.0,0.5,0.3065735963827292,1.0,1.0,0.4676164214719373,1.0,1.0,0.4676164214719373,1.0,1.0,0.4676164214719373,0.3333333333333333,0.3333333333333333
qwen4,talent_to_job,observed,338,0.0,0.0,0.0,1.0,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,0.25,0.25
qwen4,talent_to_job,observed,339,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333
qwen4,talent_to_job,observed,340,1.0,0.5,1.0,1.0,0.5,0.6131471927654584,1.0,0.5,0.6131471927654584,1.0,1.0,0.7841802768331765,1.0,1.0,0.7841802768331765,1.0,1.0,0.7841802768331765,1.0,1.0
qwen4,talent_to_job,observed,343,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen4,talent_to_job,observed,344,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.39564672360221187,1.0,1.0,0.39564672360221187,1.0,1.0,0.39564672360221187,1.0,1.0,0.39564672360221187,0.16666666666666666,0.16666666666666666
qwen4,talent_to_job,observed,345,0.0,0.0,0.0,1.0,0.5,0.23719771276929622,1.0,1.0,0.430624116386567,1.0,1.0,0.430624116386567,1.0,1.0,0.430624116386567,1.0,1.0,0.430624116386567,0.2,0.2
qwen4,talent_to_job,observed,348,0.0,0.0,0.0,1.0,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,0.25,0.25
qwen4,talent_to_job,observed,350,0.0,0.0,0.0,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,0.5,0.5
qwen4,talent_to_job,observed,352,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen4,talent_to_job,observed,355,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen4,talent_to_job,observed,356,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen4,talent_to_job,observed,357,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4227898344066503,1.0,1.0,0.4227898344066503,1.0,1.0,0.4227898344066503,1.0,1.0,0.4227898344066503,0.16666666666666666,0.16666666666666666
qwen4,talent_to_job,observed,361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3491563937994462,1.0,1.0,0.3491563937994462,1.0,1.0,0.3491563937994462,0.07692307692307693,0.0
qwen4,talent_to_job,observed,366,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.11284514134893527,1.0,0.75,0.3172455932798753,1.0,1.0,0.40354485341698604,1.0,1.0,0.40354485341698604,0.1,0.1
qwen4,talent_to_job,observed,371,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen4,talent_to_job,observed,377,1.0,0.16666666666666666,1.0,1.0,0.16666666666666666,0.3391602052736161,1.0,0.3333333333333333,0.4034698846650846,1.0,0.5,0.48524460241425665,1.0,0.8333333333333334,0.6058339427746773,1.0,1.0,0.6574903776027359,1.0,1.0
qwen4,talent_to_job,observed,379,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333
qwen4,talent_to_job,observed,380,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen4,talent_to_job,observed,382,0.0,0.0,0.0,1.0,0.3333333333333333,0.23463936301137822,1.0,0.6666666666666666,0.40179981797758046,1.0,0.6666666666666666,0.40179981797758046,1.0,1.0,0.5028534912278543,1.0,1.0,0.5028534912278543,0.3333333333333333,0.3333333333333333
qwen4,talent_to_job,observed,392,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.20438239758848611,1.0,1.0,0.37007816335371563,1.0,1.0,0.37007816335371563,1.0,1.0,0.37007816335371563,0.14285714285714285,0.14285714285714285
qwen4,talent_to_job,observed,393,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.46927872602275644,1.0,0.3333333333333333,0.46927872602275644,1.0,0.3333333333333333,0.46927872602275644,1.0,1.0,0.6585376470661208,1.0,1.0,0.6585376470661208,1.0,1.0
qwen4,talent_to_job,observed,396,0.0,0.0,0.0,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,0.5,0.5
qwen4,talent_to_job,observed,400,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen4,talent_to_job,observed,403,0.0,0.0,0.0,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,0.5,0.5
qwen4,talent_to_job,observed,405,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen4,talent_to_job,observed,409,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen4,talent_to_job,observed,414,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen4,talent_to_job,observed,417,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen4,talent_to_job,observed,419,0.0,0.0,0.0,1.0,0.5,0.3065735963827292,1.0,0.5,0.3065735963827292,1.0,1.0,0.4776066804504473,1.0,1.0,0.4776066804504473,1.0,1.0,0.4776066804504473,0.3333333333333333,0.3333333333333333
qwen4,talent_to_job,observed,421,0.0,0.0,0.0,1.0,0.3333333333333333,0.20210734650054757,1.0,0.3333333333333333,0.20210734650054757,1.0,0.3333333333333333,0.20210734650054757,1.0,1.0,0.3780118994062658,1.0,1.0,0.3780118994062658,0.25,0.25
qwen4,talent_to_job,observed,422,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.21840743681816419,1.0,0.5,0.21840743681816419,1.0,1.0,0.35044149810445957,1.0,1.0,0.35044149810445957,0.16666666666666666,0.16666666666666666
qwen4,talent_to_job,observed,423,0.0,0.0,0.0,1.0,0.4,0.27727342735504823,1.0,0.4,0.27727342735504823,1.0,0.6,0.3602491554401672,1.0,1.0,0.4996392233208185,1.0,1.0,0.4996392233208185,0.25,0.25
qwen4,talent_to_job,observed,426,1.0,0.3333333333333333,1.0,1.0,1.0,0.9060254355346823,1.0,1.0,0.9060254355346823,1.0,1.0,0.9060254355346823,1.0,1.0,0.9060254355346823,1.0,1.0,0.9060254355346823,1.0,1.0
qwen4,talent_to_job,observed,435,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3562071871080222,1.0,1.0,0.3562071871080222,1.0,1.0,0.3562071871080222,1.0,1.0,0.3562071871080222,0.16666666666666666,0.16666666666666666
qwen4,talent_to_job,observed,436,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen4,talent_to_job,observed,437,0.0,0.0,0.0,1.0,1.0,0.38685280723454163,1.0,1.0,0.38685280723454163,1.0,1.0,0.38685280723454163,1.0,1.0,0.38685280723454163,1.0,1.0,0.38685280723454163,0.2,0.2
qwen4,talent_to_job,observed,440,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen4,talent_to_job,observed,445,0.0,0.0,0.0,1.0,0.25,0.19519002499605084,1.0,0.5,0.31834121936641585,1.0,0.75,0.4238368036015262,1.0,1.0,0.5113771189100034,1.0,1.0,0.5113771189100034,0.3333333333333333,0.3333333333333333
qwen4,talent_to_job,observed,446,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2890648263178879,1.0,1.0,0.2890648263178879,1.0,1.0,0.2890648263178879,1.0,1.0,0.2890648263178879,0.1,0.1
qwen4,talent_to_job,observed,447,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen4,talent_to_job,observed,454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.21533827903669653,1.0,1.0,0.21533827903669653,0.041666666666666664,0.0
qwen4,talent_to_job,observed,457,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen4,talent_to_job,observed,458,0.0,0.0,0.0,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,0.5,0.5
qwen4,talent_to_job,observed,459,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen4,talent_to_job,observed,460,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen4,talent_to_job,observed,462,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen4,talent_to_job,observed,464,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen4,talent_to_job,observed,465,0.0,0.0,0.0,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,0.5,0.5
qwen4,talent_to_job,observed,471,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen4,talent_to_job,observed,474,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.13565197343244778,1.0,1.0,0.3655105437336045,1.0,1.0,0.3655105437336045,1.0,1.0,0.3655105437336045,0.1,0.1
qwen4,talent_to_job,observed,475,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.14285714285714285,0.14285714285714285
qwen4,talent_to_job,observed,478,0.0,0.0,0.0,1.0,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,0.25,0.25
qwen4,talent_to_job,observed,479,0.0,0.0,0.0,1.0,0.5,0.2640681225725909,1.0,1.0,0.48247555939075504,1.0,1.0,0.48247555939075504,1.0,1.0,0.48247555939075504,1.0,1.0,0.48247555939075504,0.25,0.25
qwen4,talent_to_job,observed,480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.1710330840677181,1.0,1.0,0.2878691476746873,1.0,1.0,0.2878691476746873,0.09090909090909091,0.0
qwen4,talent_to_job,observed,481,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen4,talent_to_job,observed,482,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen4,talent_to_job,observed,487,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen4,talent_to_job,observed,488,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen4,talent_to_job,observed,489,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen4,talent_to_job,observed,491,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen4,talent_to_job,observed,493,0.0,0.0,0.0,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,1.0,1.0,0.6309297535714575,0.5,0.5
qwen4,talent_to_job,observed,500,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen4,talent_to_job,observed,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.23981246656813146,1.0,1.0,0.23981246656813146,1.0,1.0,0.23981246656813146,0.058823529411764705,0.0
qwen4,talent_to_job,observed,502,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen4,talent_to_job,observed,505,0.0,0.0,0.0,1.0,0.5,0.2640681225725909,1.0,0.5,0.2640681225725909,1.0,1.0,0.42976388833782037,1.0,1.0,0.42976388833782037,1.0,1.0,0.42976388833782037,0.25,0.25
qwen4,talent_to_job,observed,507,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3562071871080222,1.0,1.0,0.3562071871080222,1.0,1.0,0.3562071871080222,1.0,1.0,0.3562071871080222,0.16666666666666666,0.16666666666666666
qwen4,talent_to_job,observed,508,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen4,talent_to_job,observed,512,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen4,talent_to_job,observed,515,1.0,0.16666666666666666,1.0,1.0,0.5,0.639945385422766,1.0,0.5,0.5709662133861838,1.0,0.6666666666666666,0.644998057894952,1.0,1.0,0.7695540958642044,1.0,1.0,0.7695540958642044,1.0,1.0
qwen4,talent_to_job,observed,516,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen4,talent_to_job,observed,518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.23735727661592082,1.0,1.0,0.23735727661592082,0.030303030303030304,0.0
qwen4,talent_to_job,observed,523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen4,talent_to_job,observed,525,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen4,talent_to_job,observed,529,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen4,talent_to_job,observed,531,0.0,0.0,0.0,1.0,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,0.25,0.25
qwen4,talent_to_job,observed,532,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
qwen4,talent_to_job,observed,534,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333
qwen4,talent_to_job,observed,536,0.0,0.0,0.0,1.0,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,1.0,1.0,0.43067655807339306,0.25,0.25
